converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
yes,9,18,0,105,3,23,471,no,no,0,0,0,0,no,yes,6,2861,yes,no
no,10,12,0,88,0,1,0,no,no,0,0,0,0,no,yes,10,2800,no,no
no,2,1,0,0,0,10,0,no,no,1,0,0,0,yes,no,1,3500,yes,no
yes,9,19,16,111,0,74,377,yes,no,2,0,6,24,no,no,15,2192,no,no
yes,9,26,0,0,0,21,24,no,no,2,0,5,0,no,yes,28,3470,yes,no
no,9,10,0,0,0,0,36,no,no,10,0,0,0,no,no,4,2678,yes,no
yes,7,19,0,0,0,18,220,no,no,0,0,0,0,yes,yes,1,2527,yes,no
no,2,2,0,0,0,0,6,no,no,0,0,0,0,no,yes,11,2131,no,no
no,1,9,0,0,0,0,0,no,yes,0,0,0,0,no,yes,9,2619,yes,no
no,8,9,3,0,0,0,58,yes,no,0,0,0,0,yes,no,8,2282,no,no
no,5,15,1,0,0,0,0,no,no,0,0,21,2,no,no,12,3227,yes,no
no,6,1,0,0,0,0,33,yes,no,0,0,20,10,yes,no,23,3319,yes,no
no,4,23,0,12,0,16,0,yes,no,0,0,0,0,no,no,9,3743,no,no
no,7,12,2,0,0,0,248,no,no,0,0,0,0,yes,no,5,3044,yes,no
no,7,4,0,0,0,0,39,yes,no,0,0,2,0,no,no,8,2922,yes,no
no,9,25,0,0,0,0,16,no,yes,0,0,0,0,yes,no,17,1400,yes,no
no,4,11,0,61,0,42,1,no,no,29,0,0,0,yes,no,12,2922,yes,no
no,5,3,0,44,3,2,398,no,no,0,0,0,0,yes,no,12,1461,yes,no
no,4,12,1,193,0,0,0,no,no,0,0,0,0,no,no,3,2922,yes,no
no,9,17,0,34,1,78,457,no,no,0,1,0,0,yes,no,14,2953,yes,yes
yes,7,12,6,0,0,25,19,yes,no,3,0,0,0,yes,no,9,2922,yes,no
no,1,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,0,3715,no,no
no,6,20,0,128,0,55,0,no,no,7,0,0,16,no,no,6,3439,yes,no
no,2,7,1,39,0,42,153,no,no,1,0,10,0,no,no,5,3562,yes,no
no,8,14,0,61,0,79,24,no,no,0,0,1,0,no,no,8,3562,yes,no
no,8,10,0,21,0,11,0,no,no,1,0,0,0,yes,no,10,3197,yes,no
yes,9,15,3,0,0,0,5,yes,no,0,0,0,0,no,no,13,1247,yes,no
no,8,22,2,157,3,83,57,yes,no,3,0,2,0,yes,no,8,1978,yes,no
no,1,2,0,61,0,11,0,no,no,0,0,0,0,yes,yes,10,2009,no,no
no,6,2,0,1,0,0,7,no,no,9,0,0,0,no,yes,18,2313,yes,no
no,5,5,0,0,0,0,1,no,no,0,0,0,0,yes,no,0,3439,yes,yes
no,8,19,6,5,0,3,0,yes,no,5,0,8,0,no,no,3,2374,yes,no
no,6,19,2,0,0,3,12,yes,no,1,0,16,12,no,yes,22,4018,yes,no
no,6,8,0,0,0,0,0,yes,no,2,0,4,0,no,no,10,3835,no,no
no,5,5,0,90,0,47,39,no,no,8,0,0,0,no,no,9,2039,yes,no
no,4,2,0,164,0,117,3,no,no,3,0,0,0,yes,yes,6,2343,yes,no
no,8,20,2,214,3,6,103,yes,no,3,0,0,1,yes,yes,2,2343,yes,yes
yes,10,20,1,0,0,3,19,yes,no,0,0,0,0,no,no,10,2282,yes,no
no,9,17,0,188,0,74,12,no,no,0,0,0,0,no,no,4,2131,yes,no
no,6,18,0,0,2,0,21,no,no,0,0,0,11,yes,no,0,2708,yes,no
yes,5,18,0,46,0,118,1,no,no,0,0,0,0,yes,yes,16,3715,yes,no
no,6,1,0,17,1,10,88,no,no,0,8,0,0,no,no,16,3074,yes,no
no,6,19,0,1,0,0,0,no,no,0,0,0,0,no,yes,5,2769,no,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,2,2922,yes,no
yes,5,4,0,166,0,0,0,no,no,0,0,0,0,no,yes,5,2984,yes,no
no,6,13,0,11,0,0,0,no,no,0,0,0,0,yes,no,11,3562,no,no
no,1,6,0,3,0,19,0,no,no,4,0,0,0,no,no,8,1766,no,no
no,4,21,0,0,0,0,0,no,no,0,0,0,0,no,no,7,3439,yes,no
no,5,8,5,0,0,25,342,no,no,0,0,0,0,no,no,23,2739,yes,no
no,2,9,0,42,5,36,7,yes,no,7,0,6,20,no,no,9,2619,no,no
no,6,4,0,541,0,24,0,yes,yes,0,0,0,1,no,yes,7,3227,no,no
no,8,7,0,0,0,4,56,no,no,17,0,0,0,yes,no,5,2313,no,no
no,3,15,0,0,0,0,3,no,no,0,0,39,22,yes,no,23,1583,yes,yes
no,6,11,0,182,0,52,0,no,no,3,0,0,0,no,no,0,1705,yes,no
no,10,18,0,5,0,60,140,yes,no,20,0,0,0,yes,no,21,3044,yes,no
no,10,23,0,71,2,36,2,yes,no,12,0,0,2,yes,yes,2,3896,yes,no
no,8,18,0,398,0,15,0,no,no,5,0,0,0,no,no,7,2404,yes,no
yes,10,19,0,0,0,0,58,no,no,0,0,4,0,yes,no,14,2039,yes,no
no,6,16,0,0,0,0,2,no,no,0,0,0,0,no,no,11,3350,yes,no
no,10,17,8,0,1,0,161,yes,no,0,0,0,0,no,no,8,1827,yes,no
no,9,18,12,0,1,4,398,yes,no,0,0,0,0,no,no,0,2800,yes,no
yes,8,18,0,184,0,34,15,no,no,2,0,22,5,no,no,13,3227,yes,no
no,9,14,5,6,5,10,107,no,no,0,0,1,0,no,no,6,2892,yes,no
no,7,1,0,0,0,0,0,no,no,0,0,0,0,no,no,7,1766,no,no
no,7,2,0,82,0,41,0,no,no,2,0,0,0,no,yes,6,2313,yes,no
no,1,1,0,133,6,25,175,no,no,4,0,0,0,no,no,11,2374,yes,yes
yes,5,19,0,301,10,55,273,no,no,38,0,0,0,yes,no,9,1736,yes,no
no,4,21,0,0,5,0,10,yes,no,0,1,5,0,no,yes,4,3439,yes,no
yes,3,3,0,14,2,81,50,no,no,0,0,0,1,no,no,11,1308,yes,no
no,9,8,4,146,0,67,9,yes,no,2,0,11,0,no,no,22,2739,yes,no
no,6,17,0,59,0,73,401,yes,no,2,1,28,10,no,no,5,1917,yes,yes
no,3,3,0,0,0,0,0,no,no,0,0,0,0,no,no,5,4108,yes,no
no,8,25,0,0,2,2,148,no,no,0,0,0,0,no,no,4,2739,yes,no
no,6,18,0,10,0,43,0,no,no,4,0,0,0,no,yes,9,2769,yes,no
no,7,3,0,54,0,0,0,no,no,7,0,30,5,yes,no,9,2435,yes,no
no,6,1,0,39,0,22,387,no,no,0,0,0,0,no,no,11,2101,no,no
no,10,14,3,34,3,79,304,yes,no,0,0,0,1,yes,no,2,3592,yes,yes
no,4,11,1,160,0,93,0,yes,no,23,0,0,0,no,no,4,2953,yes,no
no,10,15,3,259,0,120,12,yes,no,34,0,0,0,yes,no,2,2861,yes,no
no,6,2,0,200,0,94,42,no,no,19,0,0,0,yes,no,2,3653,yes,yes
yes,10,16,1,0,1,55,10,no,no,0,0,13,240,no,no,31,1705,yes,no
no,2,1,0,28,0,25,0,no,no,3,0,5,0,no,no,6,2435,no,no
no,3,16,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,2343,yes,no
no,1,1,0,0,0,0,0,yes,no,0,0,0,0,no,no,9,2953,yes,no
no,6,17,0,597,0,63,0,no,no,3,0,0,0,yes,no,1,1858,yes,no
no,7,21,0,121,0,90,3,no,no,2,0,0,0,no,no,4,2009,yes,no
no,6,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,3166,no,no
no,2,16,0,0,0,0,0,no,no,1,0,0,0,no,no,4,3774,yes,no
no,8,11,1,0,0,36,9,yes,no,1,0,0,0,no,no,12,2922,yes,no
no,2,9,0,0,0,0,0,yes,no,0,0,0,0,yes,yes,6,3531,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,0,2466,yes,no
no,7,10,0,0,0,1,270,no,no,1,0,0,6,yes,no,7,1766,yes,no
no,4,17,1,127,0,97,0,yes,no,4,0,0,4,no,no,2,2343,yes,no
no,9,18,0,29,0,78,4,no,no,1,0,0,0,no,no,11,2131,yes,no
no,8,23,5,7,0,0,0,no,no,0,0,0,0,yes,no,9,2009,yes,no
no,1,15,0,116,0,0,0,yes,no,6,0,0,0,no,yes,9,3562,no,no
no,10,19,10,23,0,53,0,yes,no,0,0,0,2,yes,yes,5,1523,no,no
no,2,21,0,10,0,0,0,no,no,0,0,0,0,no,yes,6,3592,yes,no
no,8,12,12,21,0,8,0,yes,no,0,0,0,0,no,yes,8,4108,yes,no
no,9,6,3,0,1,4,23,no,no,0,0,0,0,no,no,10,1917,yes,no
no,4,1,0,0,0,14,6,no,no,1,0,0,0,yes,no,2,2435,yes,no
no,8,15,0,0,0,0,0,no,no,0,8,0,2,yes,no,8,3743,no,no
no,8,6,0,73,0,6,0,no,no,26,5,0,1,yes,no,7,2101,no,no
no,6,18,0,0,2,41,29,yes,no,0,0,0,0,yes,no,5,1370,yes,no
no,9,22,1,37,0,42,314,yes,no,0,0,0,13,yes,no,19,2527,yes,no
no,6,16,0,17,0,0,62,no,no,11,0,0,0,no,no,3,3409,yes,no
no,10,24,0,61,7,66,78,no,no,13,0,0,0,yes,yes,19,2435,no,no
no,8,17,0,0,0,0,1,no,no,1,0,0,0,no,no,11,2557,yes,no
no,10,18,0,0,0,1,3,yes,no,0,0,0,0,no,yes,7,2313,yes,no
no,3,24,0,107,0,19,0,no,no,0,0,2,0,no,yes,4,2800,yes,no
no,6,18,0,74,0,52,0,yes,no,8,0,5,0,no,no,11,2254,yes,no
no,9,4,0,108,0,29,0,no,no,8,0,0,0,no,yes,7,2708,yes,no
no,1,1,0,8,0,1,0,no,no,0,0,0,0,no,no,0,3258,yes,no
no,10,17,0,88,2,45,172,yes,no,0,0,0,0,no,yes,4,3044,yes,no
no,1,18,0,0,0,0,0,yes,no,0,0,0,0,yes,no,2,1917,yes,no
yes,9,8,0,86,4,27,366,no,no,12,0,0,0,yes,no,20,2466,yes,yes
no,7,26,0,16,8,42,25,no,no,9,0,0,0,yes,no,3,4018,yes,no
no,4,12,0,57,1,18,118,no,no,0,0,0,0,no,no,12,1889,yes,no
no,7,21,0,0,11,1,68,no,no,1,0,0,0,no,no,11,2708,yes,no
yes,6,12,0,7,1,60,21,no,no,0,0,0,0,no,no,7,3227,yes,no
no,10,12,0,0,0,5,0,yes,no,2,0,0,0,no,yes,4,2466,yes,no
no,5,9,0,98,0,55,9,no,no,0,0,0,0,no,no,4,3350,no,no
no,10,25,3,137,0,0,2,yes,no,0,0,17,3,no,no,6,3378,yes,no
no,6,4,0,237,0,51,31,no,no,0,0,0,0,no,no,7,3258,yes,yes
no,5,1,0,0,0,0,18,no,no,0,0,0,0,yes,no,9,1827,no,no
no,8,16,0,115,0,77,5,yes,no,5,0,0,0,no,no,9,1644,yes,no
no,5,4,0,0,0,0,0,no,no,0,0,0,0,no,no,4,4139,no,no
no,1,1,0,61,0,0,0,no,no,0,0,0,0,no,yes,6,2254,yes,no
yes,7,15,0,57,1,83,13,no,no,0,0,0,0,no,yes,10,2953,yes,no
no,6,14,0,0,0,23,2,no,yes,0,0,0,0,no,no,10,1948,yes,yes
yes,6,12,0,0,0,14,0,yes,no,0,0,1,0,no,no,2,2769,no,no
no,8,6,0,399,1,36,3,no,no,0,0,0,0,no,no,36,3865,no,no
no,6,9,0,75,0,28,0,no,no,0,0,0,0,no,yes,5,2192,yes,no
no,8,8,3,179,0,95,0,yes,no,5,0,0,5,no,no,6,3470,no,no
no,2,4,0,0,0,0,5,yes,no,0,0,0,0,no,no,3,2527,yes,no
no,3,2,0,29,0,40,0,yes,no,0,0,0,1,no,yes,8,3135,yes,no
no,10,18,0,269,0,0,0,no,no,0,0,0,0,no,no,1,3835,yes,no
yes,5,3,1,332,2,63,2,yes,no,0,0,0,2,yes,no,20,3105,yes,no
no,5,3,0,54,0,33,0,no,no,0,0,0,0,no,yes,0,2800,yes,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,no,4,3288,yes,no
no,10,21,4,160,5,82,101,yes,no,9,0,0,0,yes,no,10,2254,yes,no
yes,5,7,0,0,0,0,108,no,no,0,3,0,0,no,yes,22,2892,no,no
no,10,10,0,0,0,0,2,no,no,5,0,0,0,yes,no,16,2162,no,no
yes,9,21,0,250,9,43,273,no,no,90,0,0,0,no,no,31,1858,yes,no
no,8,2,0,123,9,99,121,no,no,10,0,0,0,no,no,16,2192,yes,no
no,5,12,0,67,0,12,61,no,no,1,0,0,0,no,no,11,2984,yes,no
no,2,11,0,102,0,0,5,no,no,0,0,0,0,no,yes,24,2009,yes,no
no,9,12,1,0,0,0,17,yes,no,12,0,0,0,no,no,2,2374,yes,no
no,9,18,17,87,1,69,30,yes,no,0,0,19,12,yes,no,12,3500,yes,no
no,2,8,0,0,0,0,0,yes,no,0,0,0,0,yes,no,3,3378,yes,no
no,8,16,0,536,0,79,192,no,no,15,0,0,0,no,no,11,2313,yes,yes
no,9,18,0,0,0,28,5,no,no,0,0,0,0,yes,no,8,1523,no,no
no,3,5,0,0,0,0,31,no,no,0,0,0,0,no,no,2,2039,yes,no
no,10,16,0,34,0,0,0,no,no,0,0,0,0,no,no,7,2101,yes,no
no,9,7,0,7,0,0,0,no,no,0,0,0,0,no,no,6,3531,yes,no
no,6,5,0,79,0,39,0,no,no,6,0,0,0,no,no,2,3835,yes,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,10,3227,yes,yes
no,8,16,0,0,0,0,1,no,no,0,0,0,0,no,no,6,1736,yes,no
yes,8,11,0,101,7,22,428,yes,no,7,0,0,0,no,no,6,2435,yes,no
no,7,2,0,139,0,112,16,yes,no,6,0,0,0,no,no,7,2831,yes,no
no,10,24,0,0,0,0,0,no,no,3,0,0,0,no,no,3,3592,yes,no
no,4,9,0,165,5,51,29,no,yes,0,0,0,0,no,yes,5,2800,yes,yes
no,4,19,0,47,0,91,0,no,no,0,0,0,8,yes,yes,0,2343,yes,no
no,4,16,1,68,0,46,12,no,no,2,0,0,0,yes,no,6,2678,no,no
no,8,12,0,0,1,0,333,no,no,0,0,0,0,no,no,4,3319,yes,no
no,1,5,0,1,0,13,0,no,no,0,0,0,0,no,yes,6,2374,no,no
no,9,6,0,347,0,69,86,no,no,0,0,0,0,yes,no,13,3166,yes,no
no,1,17,1,56,0,63,0,no,no,0,0,9,0,yes,no,6,2435,yes,no
no,10,18,11,0,3,1,86,yes,no,0,0,0,0,no,yes,7,3197,yes,no
no,3,7,0,0,0,0,0,no,no,0,0,0,0,no,no,10,3957,yes,no
no,2,2,0,0,0,22,8,no,no,0,5,0,0,yes,no,6,3350,yes,no
yes,9,19,0,0,0,47,37,yes,no,0,0,0,0,no,yes,25,2800,yes,yes
no,2,18,2,555,8,81,34,yes,no,24,0,0,0,yes,no,9,2496,yes,no
no,5,1,0,0,0,0,0,no,no,0,0,0,4,no,yes,5,2343,no,no
no,8,15,0,27,0,26,21,no,no,21,0,0,0,no,no,0,2984,yes,no
no,7,11,0,0,0,5,377,no,no,0,0,0,0,no,no,22,2101,yes,yes
no,7,20,6,13,0,13,86,yes,no,0,0,0,0,no,no,17,2282,yes,no
no,8,13,0,123,0,53,1,yes,no,11,0,10,2,no,no,3,2254,yes,no
no,8,5,0,123,0,116,10,yes,no,8,0,0,0,yes,no,2,2009,yes,no
no,8,6,0,224,0,105,6,no,no,0,0,0,0,no,no,3,2254,yes,no
yes,2,17,0,4,0,0,46,yes,no,0,0,0,0,no,no,5,2831,yes,no
no,10,19,1,194,0,87,3,yes,no,5,0,0,0,yes,no,24,2162,no,no
no,7,10,0,67,0,0,0,no,no,22,0,0,0,yes,yes,4,2496,yes,no
no,9,15,0,50,0,42,0,no,no,0,0,0,1,no,no,3,3319,no,no
no,5,16,0,413,0,99,68,no,no,0,0,0,0,no,yes,19,2313,no,no
no,6,24,10,520,12,88,162,no,no,5,0,4,3,no,yes,12,1552,yes,no
no,6,12,0,0,0,22,29,yes,yes,0,0,0,0,yes,no,1,1066,yes,no
no,10,18,5,266,9,103,295,yes,no,1,0,1,0,yes,no,11,2282,yes,yes
no,9,16,0,88,0,4,23,no,no,10,0,0,0,no,no,6,2282,yes,no
no,4,10,0,0,0,0,52,no,no,0,0,0,0,no,no,10,2254,no,no
no,6,9,0,21,0,47,7,no,no,14,0,0,0,yes,yes,5,3044,yes,no
no,5,8,0,78,0,18,11,no,no,3,0,1,0,no,no,0,1917,yes,no
no,6,9,0,124,0,47,0,yes,no,0,0,0,0,no,no,0,2527,yes,no
no,8,17,7,25,0,107,0,no,no,26,0,0,2,no,no,0,2404,yes,no
no,9,21,0,117,0,28,2,no,no,1,0,0,0,yes,no,9,2922,yes,yes
no,5,2,2,0,0,97,4,yes,no,0,0,0,0,yes,no,0,2039,yes,no
no,6,4,0,56,0,106,172,no,no,0,0,0,0,no,no,1,2009,yes,no
no,1,2,0,0,0,0,0,no,no,1,0,0,0,no,yes,7,3227,no,no
no,10,18,18,14,7,53,96,yes,no,4,0,0,3,no,no,13,2739,yes,no
no,9,19,0,0,0,0,8,no,no,0,19,0,0,no,yes,10,1400,yes,no
no,6,14,0,115,0,15,180,yes,no,5,0,0,0,no,no,7,2162,yes,no
no,10,18,1,48,0,6,0,no,no,0,0,0,0,no,yes,8,2739,yes,yes
no,9,14,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,2009,yes,no
no,2,17,0,291,0,46,5,no,no,0,0,0,0,yes,no,14,3166,yes,no
no,4,1,0,83,0,18,0,no,no,0,0,0,0,no,yes,5,3531,yes,no
no,10,3,0,1,0,45,18,yes,no,1,0,6,2,yes,no,14,2861,yes,no
no,9,19,13,369,9,88,96,no,no,1,0,0,0,no,no,2,2496,yes,no
no,5,10,0,310,0,51,11,no,no,0,0,0,0,no,no,2,3409,yes,no
yes,7,18,0,58,0,0,2,yes,no,0,0,5,1,no,no,36,2343,yes,no
no,2,7,0,117,0,75,5,yes,no,50,0,0,0,yes,no,3,3743,yes,no
yes,2,17,3,76,0,4,31,no,no,0,0,0,0,yes,no,11,3105,yes,no
no,10,18,0,0,0,0,11,no,no,0,0,0,0,no,no,16,3135,yes,no
no,2,5,0,0,0,0,1,no,no,0,0,0,0,no,no,6,2647,yes,no
no,8,17,0,0,0,0,48,no,no,0,0,0,0,no,no,20,2374,yes,no
no,3,8,0,76,0,0,0,no,no,3,0,0,0,no,yes,5,3653,yes,no
yes,5,20,0,0,0,66,209,no,no,0,49,0,0,yes,no,18,2343,yes,no
no,5,11,4,96,0,47,0,no,no,0,0,0,5,yes,no,9,2254,yes,no
no,6,2,0,6,1,3,139,yes,no,8,0,0,1,no,no,3,3988,yes,no
no,9,17,1,0,0,0,411,yes,no,0,0,11,3,yes,no,25,1705,yes,yes
no,3,16,3,137,0,18,5,yes,no,15,0,0,5,no,no,8,2131,yes,no
no,5,8,2,203,0,119,0,yes,no,10,0,19,18,no,yes,8,3166,no,no
yes,10,7,3,229,0,80,5,yes,no,3,0,33,13,no,yes,15,2435,yes,no
yes,2,1,0,8,0,42,84,no,no,0,0,0,0,no,no,5,1644,no,yes
no,7,15,0,136,0,41,81,no,no,0,0,0,0,yes,no,13,2708,yes,no
no,10,19,0,2,0,40,0,no,no,0,0,0,0,no,no,8,2496,yes,no
no,8,18,11,188,1,107,40,yes,no,0,0,17,0,no,no,8,1492,yes,yes
no,2,20,0,3,0,0,0,no,no,0,0,0,0,no,no,12,2588,yes,no
no,6,22,0,76,9,112,411,no,no,6,0,0,0,no,yes,14,3623,yes,no
yes,10,20,0,46,2,81,154,no,no,24,0,0,0,yes,no,7,2404,yes,no
no,10,15,0,139,7,28,38,yes,no,0,0,0,15,no,no,9,2708,yes,no
no,9,18,0,163,0,5,0,no,no,5,0,23,8,no,no,7,3743,yes,no
no,5,1,0,0,0,0,0,no,no,0,0,0,0,yes,yes,1,1917,yes,no
yes,9,14,0,20,0,1,50,no,no,0,0,0,0,no,no,25,2343,yes,no
no,5,6,0,117,0,41,3,no,no,0,0,0,0,yes,no,9,2953,yes,no
no,2,5,0,98,0,0,7,no,no,2,0,0,0,yes,no,11,1827,no,no
no,7,22,4,136,4,96,392,no,no,0,0,0,0,yes,no,10,2282,yes,no
no,8,9,0,66,0,56,0,no,no,2,0,0,0,yes,no,1,3197,yes,no
no,9,19,0,22,0,1,0,no,no,0,0,0,0,no,no,8,3500,yes,no
yes,5,7,5,37,1,0,25,yes,no,15,0,0,2,yes,no,16,3531,yes,no
yes,8,15,0,0,1,44,12,yes,no,0,0,0,0,yes,yes,8,2739,yes,no
no,5,4,0,85,0,58,1,no,no,1,0,0,0,yes,yes,7,3227,yes,no
no,9,11,6,0,1,61,73,no,no,21,0,20,35,no,yes,10,1461,yes,no
no,6,11,0,87,0,77,0,no,no,0,2,0,0,no,no,12,4049,yes,no
no,2,16,0,113,0,81,2,yes,no,7,0,0,0,no,no,8,1948,yes,no
yes,7,4,0,0,0,0,6,yes,no,0,0,0,0,no,no,21,2374,yes,no
no,5,10,0,77,0,84,0,no,no,0,0,0,2,no,yes,10,1705,yes,no
no,8,16,3,33,1,33,360,yes,no,18,0,0,0,no,no,7,2070,yes,yes
no,10,10,0,77,0,66,0,no,no,10,0,0,0,no,no,10,2678,yes,no
no,8,8,0,0,0,4,96,yes,no,0,0,0,0,yes,no,2,2101,yes,no
no,8,5,3,176,0,67,51,no,no,0,0,0,3,yes,no,15,2922,yes,no
no,9,21,0,0,0,0,1,no,no,0,0,0,0,no,yes,4,3804,yes,no
no,2,11,0,0,0,15,9,yes,no,0,0,0,0,no,no,1,2496,yes,no
no,8,14,0,223,1,36,12,no,no,3,0,0,0,no,no,4,1858,yes,no
no,1,15,0,39,0,0,0,no,no,0,0,0,0,no,no,3,2192,yes,no
no,4,12,0,0,0,0,0,no,no,0,0,0,0,no,no,7,3835,yes,no
no,10,15,9,47,0,68,1,no,no,44,0,4,0,no,no,12,2374,yes,yes
no,2,6,6,0,0,0,0,yes,no,0,0,0,3,yes,yes,12,1827,yes,no
no,8,11,0,77,0,0,0,yes,no,0,0,1,0,no,no,10,3500,no,no
no,4,10,10,0,0,0,271,yes,no,0,0,14,8,yes,no,5,2070,yes,no
no,3,2,1,0,0,0,0,no,no,0,0,0,0,no,no,5,1917,yes,no
no,9,1,1,214,10,56,56,no,no,1,0,0,4,no,no,10,2831,yes,no
yes,10,22,0,207,12,51,116,no,no,17,0,0,0,no,no,4,2343,yes,no
no,8,18,18,115,0,76,23,yes,no,20,0,0,10,yes,no,8,1917,yes,no
no,8,20,0,59,2,41,431,no,no,0,0,0,0,no,no,19,2619,yes,no
no,6,12,1,40,0,32,0,yes,no,19,0,0,0,no,no,1,3409,yes,no
no,8,21,0,25,11,28,107,no,no,0,0,0,0,yes,no,2,2588,no,no
no,5,10,0,0,2,0,25,no,no,0,0,0,0,no,no,2,3197,yes,yes
no,10,27,20,345,0,52,0,yes,no,1,0,11,16,no,yes,10,2162,yes,no
no,6,16,3,17,1,11,320,no,no,2,0,18,0,no,no,21,1674,yes,no
no,6,17,0,0,0,0,0,yes,no,1,0,0,0,no,yes,12,2374,yes,no
no,5,14,0,105,2,106,52,yes,no,0,0,36,23,no,no,20,3896,yes,no
no,1,5,0,22,0,2,0,no,no,0,0,0,0,no,yes,8,2922,no,no
yes,9,19,0,284,1,63,220,yes,no,3,0,6,1,yes,no,12,3227,yes,no
yes,8,19,10,88,6,120,66,no,no,0,0,0,0,no,no,6,3013,yes,no
yes,9,16,1,0,0,45,229,yes,no,3,0,0,10,yes,yes,24,2922,yes,no
yes,7,14,0,0,0,34,99,yes,no,0,0,11,40,yes,no,5,2131,yes,no
yes,9,21,2,216,0,37,3,no,no,15,0,5,0,yes,yes,24,2678,yes,no
no,5,1,0,0,0,0,8,no,no,0,0,0,0,no,no,3,3105,yes,no
no,2,15,0,0,0,2,0,no,no,0,0,0,0,no,no,6,2892,yes,no
no,1,1,0,17,0,0,0,yes,no,0,0,1,0,no,no,10,3865,yes,yes
no,9,15,0,11,0,32,0,no,no,0,0,0,0,no,no,8,2892,yes,no
no,10,24,0,204,0,56,0,yes,no,3,2,0,0,no,no,8,1370,yes,no
no,2,14,0,0,0,0,123,no,no,0,0,0,0,yes,no,3,2131,yes,no
no,6,6,0,94,0,24,0,no,no,0,0,0,0,no,no,9,2282,no,no
no,7,12,4,192,0,76,0,yes,no,0,0,0,0,yes,no,9,2313,yes,no
no,7,11,0,30,0,2,21,yes,no,0,0,0,0,no,no,8,2039,yes,no
yes,9,24,3,132,6,95,142,yes,no,83,0,5,2,no,no,24,3623,yes,no
no,1,19,0,105,0,0,1,no,no,0,0,0,0,no,no,4,3804,yes,no
no,10,19,0,194,1,118,183,yes,no,16,0,0,0,no,no,8,2466,yes,no
no,7,23,15,217,1,38,4,no,no,0,0,0,10,no,yes,4,3013,yes,no
no,6,19,8,54,0,13,0,yes,no,0,0,0,0,no,no,10,3378,yes,no
yes,9,18,1,0,1,108,8,yes,no,0,0,0,0,yes,no,27,2282,yes,yes
no,9,13,0,34,10,59,55,no,no,0,0,0,0,yes,no,2,2070,yes,no
yes,10,23,0,115,0,67,8,no,no,3,0,0,0,yes,yes,18,2527,yes,no
yes,6,15,0,0,0,0,15,no,no,0,0,0,0,no,yes,16,2192,yes,no
no,8,16,0,510,0,87,479,no,no,15,0,0,0,no,no,4,1613,yes,yes
no,2,22,0,0,0,0,10,no,no,0,6,0,0,no,no,20,3623,yes,no
no,5,16,0,24,0,66,140,no,no,0,0,0,0,no,no,9,2009,yes,no
no,9,21,9,82,0,32,4,yes,no,21,0,0,1,no,no,23,2527,yes,no
no,2,2,0,0,0,40,16,no,no,0,0,0,0,no,yes,1,2678,yes,yes
no,10,27,1,213,5,118,35,yes,no,11,0,0,0,no,no,1,3013,yes,no
yes,7,19,0,18,0,0,15,no,no,0,0,0,0,no,no,33,3743,yes,no
no,7,3,0,223,0,18,0,no,no,0,0,0,0,no,yes,12,3774,yes,no
no,9,20,0,0,0,1,206,yes,no,0,0,0,0,yes,no,17,2343,yes,no
no,5,19,11,437,0,62,0,no,no,28,0,7,1,yes,yes,0,2313,yes,no
no,10,19,1,6,0,0,265,yes,no,0,0,3,16,yes,no,0,2678,yes,no
yes,6,18,3,42,0,26,7,no,no,0,0,0,7,no,no,23,1766,no,no
no,7,1,0,0,0,5,4,no,no,0,0,0,0,no,yes,4,2223,yes,no
yes,9,23,3,103,0,106,115,no,no,0,0,0,0,no,no,11,2131,yes,no
no,1,3,0,39,0,0,40,no,no,0,0,0,0,no,no,2,1736,no,no
no,6,10,0,122,0,68,1,no,no,13,0,18,2,no,no,7,3288,no,no
no,10,15,0,73,0,22,39,no,no,19,0,0,0,no,no,16,2619,no,no
no,3,8,0,0,0,0,1,no,no,0,0,0,1,no,yes,10,3439,no,no
yes,9,24,0,60,0,0,26,no,no,1,0,0,0,no,no,34,1247,yes,no
no,10,18,0,9,1,40,46,no,no,0,0,0,0,no,no,27,2009,yes,no
no,7,20,0,324,3,13,3,yes,no,9,0,0,0,yes,no,21,2647,yes,no
no,8,16,0,0,0,0,4,no,no,0,0,0,0,no,no,10,2009,yes,no
no,7,20,0,58,0,65,60,no,no,1,0,4,7,yes,no,22,366,no,no
no,6,11,0,150,0,36,1,no,no,16,0,0,0,no,no,11,3592,yes,no
yes,8,17,0,31,2,47,274,no,no,0,0,0,0,no,no,36,3074,no,no
no,4,17,12,31,0,0,0,no,no,0,0,4,0,no,no,8,2192,yes,no
